cohesion,friction_angle,slope_angle,slope_height,pore water pressure ratio,ucs,factor of safety
18.87597818,27.81656358,21.17957306,33.22652353,0.763937485,118.7087735,2.221052131
44.80234407,23.25408985,57.88626382,5.588864773,0.470464762,220.6778579,3
35.43051808,40.66707568,28.10122634,16.05511978,0.212754659,190.7209606,3
20.34123841,20.06238634,12.32155523,31.61338239,0.852971681,100.7648967,2.15316866
29.45904703,40.80220794,58.51633363,25.5385418,0.679949173,115.3267955,3
42.8241146,26.55779605,49.74197874,27.20972706,0.094921683,114.7017465,3
44.75157341,42.11803182,22.72066533,34.72529227,0.541757195,201.7782836,3
12.21772438,37.28697956,30.44459174,15.5563711,0.851763852,158.5941693,1.734343913
20.28079135,36.65458332,53.11447873,17.63622231,0.066934808,124.0972841,2.685286388
20.08504311,29.13298908,27.87067597,35.80061933,0.416274797,102.9202436,2.492759789
6.892015823,21.48507435,38.3702021,29.22311334,0.805214471,147.8916713,0.619061471
31.92069919,40.75182746,36.74284348,5.656407092,0.85835728,157.5683655,3
43.46690238,24.27259488,30.06472743,35.16475079,0.775362776,82.14341925,3
22.17084745,29.30646605,41.97509509,32.90414183,0.305709575,179.8446516,2.621361208
38.30161752,35.00886714,33.66453687,8.537340821,0.506929561,106.1496354,3
33.24651861,32.05634346,11.06152458,38.63837727,0.741277977,259.1704696,3
21.9041931,24.96651588,50.71915538,28.49456565,0.152587753,168.6918983,2.439151075
11.34769098,23.51540892,15.65778914,14.21362778,0.594997763,171.6583702,1.464539289
36.91957337,23.08115681,33.20449654,30.17103657,0.720373725,92.50288754,3
43.4554326,41.57519704,38.99503955,31.79563314,0.849991869,136.2705764,3
35.86345216,20.78898873,45.27530271,46.40534281,0.111671724,170.3304651,3
5.804531782,44.42535649,30.53982676,38.39649915,0.329674695,76.5788708,1.59106278
14.73048025,24.96321726,46.77742435,18.58659595,0.541653949,88.83131674,1.566554049
8.12659932,22.75805742,16.56750424,10.31598354,0.7010569,198.2394482,1.055058354
30.66737448,34.42429137,42.67227741,43.39328324,0.730036296,154.3972097,3
39.04149555,21.99964895,51.31694638,43.07304595,0.253259174,130.4255023,3
9.976063418,35.06133158,54.47219864,12.88895066,0.013876612,95.76882321,1.614657102
42.72520193,41.26566612,38.9783248,7.795903334,0.693816978,137.5125127,3
29.99790403,21.19745054,25.6447599,37.03390924,0.909126287,142.26441,2.995361345
36.04860555,39.99671511,18.16782559,37.51618239,0.797517045,175.3633639,3
48.71308319,29.86193602,27.27793764,12.97146892,0.622466103,175.1513001,3
8.765644471,23.98726585,36.99871866,35.06953368,0.977570441,246.7560583,0.817367568
45.55508103,24.40241201,19.8165112,17.55156851,0.433116778,191.5343881,3
10.67462132,42.96911359,57.62574528,16.72776626,0.525049751,181.9328809,1.66098359
22.6831463,22.7651438,54.85677144,19.60330703,0.012286764,123.063484,2.47244166
43.31474133,41.66956968,11.64785974,28.41783649,0.945951363,118.8301295,3
45.78144065,33.60611552,38.09808991,41.20042655,0.583346655,118.4993765,3
27.78672531,20.97640447,49.46543951,27.43896879,0.390799984,191.2946215,2.787831626
31.73470872,31.61190364,22.269598,18.4119213,0.044564336,116.4806574,3
36.86663006,40.43623786,36.19481162,44.77884344,0.362419064,86.68695375,3
42.47414008,38.15506969,30.29959412,7.479048085,0.003598102,209.0411147,3
10.46800263,32.21956044,19.82731321,40.86911678,0.324335138,254.3986632,1.76034491
41.45311887,41.50124699,40.73686919,40.29717911,0.951454924,149.9055313,3
26.65742677,23.00911904,59.68460877,16.40960646,0.154267364,133.3116443,2.758733542
25.27805413,42.74852633,28.26436301,13.92328321,0.545411109,153.6797229,3
24.07548884,41.16103021,37.61895041,44.36152527,0.18661732,77.04345871,3
27.91452134,37.70692064,26.39273408,30.14920821,0.78337913,207.1664845,3
47.5272749,40.44719355,53.84743084,7.070511093,0.562397807,204.8216405,3
29.66916978,33.59538767,53.23013502,45.08746324,0.202236018,110.7899504,3
47.89298922,36.87906073,18.9386694,20.7052693,0.866241298,136.3817462,3
13.11305588,34.01495177,54.99744371,20.39704492,0.784023783,131.5073323,1.503150985
37.58611905,28.88571326,17.57543555,33.94795717,0.951301329,193.8423799,3
41.55077924,34.22151993,14.77199798,34.75899243,0.000628193,146.15776,3
35.56079741,26.43663331,42.64673079,20.89922544,0.457116947,178.2138039,3
32.31150261,31.00697927,29.29520529,11.44755176,0.9998413,147.3013251,3
30.41657515,27.01938518,36.53702967,29.85213935,0.811187917,237.8984993,3
43.74187172,23.07219474,42.6285391,33.13306241,0.831286132,161.7178407,3
41.97409687,28.04654641,12.64186189,43.71000643,0.621132463,147.2616676,3
10.50299245,41.29968045,24.64765855,26.79979943,0.712899652,107.1401896,1.824028849
43.18644457,29.52701927,33.04531559,34.05632358,0.805326259,107.4442446,3
23.63308787,38.70009122,23.32937049,7.448397252,0.092280648,143.788813,3
16.41635735,24.37994636,12.44856921,45.25353051,0.692580584,121.1697282,1.98352463
44.13958556,30.61047898,14.33382866,19.72471159,0.8154081,92.45077198,3
24.44111598,22.87140173,50.08739344,33.4499506,0.040865788,207.1600031,2.685184828
41.37641106,23.46552658,55.56933796,46.22232341,0.297053181,74.01855593,3
16.85316254,35.4359095,17.61166512,41.4736603,0.324011616,229.9052327,2.528390778
5.176819464,35.18704544,22.46309786,33.69667359,0.854582395,146.2403369,1.038661285
27.29566368,25.33429768,42.61247024,36.66235226,0.78035139,115.3965419,2.75774256
9.510271549,31.86057986,57.7135888,46.44073022,0.656421471,237.720076,1.10769986
38.946918,41.58265417,24.97948546,41.54419311,0.804723181,108.3119378,3
17.42338112,24.35503772,52.76068131,32.44365772,0.453429701,175.9989152,1.799851039
24.9640541,20.48026333,35.30123222,34.64162178,0.87488059,136.9543251,2.388628237
8.916510429,36.29987852,57.82793195,11.62707909,0.234215843,152.7123333,1.406259752
17.89966618,21.3374552,16.81293312,26.15754559,0.704576881,171.9840442,1.980797353
40.16706095,44.49850596,58.68361991,18.54489415,0.241751185,103.445239,3
11.82145604,35.24050709,32.04893139,24.43867855,0.039861973,167.1511956,2.016408873
34.12218025,31.75990882,57.64691952,34.80110931,0.28415124,161.2706701,3
46.28416338,30.7498135,32.93451085,11.71179921,0.492906828,151.1212748,3
35.59265419,34.32676646,36.50410671,5.781918365,0.843436015,159.6880484,3
41.49597602,22.26561092,50.23875049,22.86159815,0.508856489,182.9674954,3
9.903723319,43.25047647,46.13142504,19.49829415,0.179150603,172.6903424,1.881165329
16.28293217,35.64105171,40.98016602,23.91944269,0.992765971,103.6939517,1.910143628
45.25424835,24.59946244,30.84900118,46.90494142,0.270073068,85.2341009,3
37.17975261,34.06452634,49.62191837,36.81878455,0.985294725,110.2869925,3
33.77992219,23.33141265,57.41141666,19.73564486,0.936334682,190.5424489,3
34.86950313,20.43881794,10.49054485,13.067547,0.542441509,211.4641584,3
23.63902494,35.76292463,39.39225482,32.83152324,0.091963083,109.2224546,3
7.005048423,36.21208355,53.29904645,34.59093132,0.695414811,172.0550019,1.026876424
40.29986939,34.59241457,42.65562687,26.76302077,0.845717662,213.2275999,3
35.54209563,24.58708011,50.04146289,14.57423486,0.4453011,115.8373793,3
26.27620089,35.08574646,54.75305519,6.284986738,0.239040459,157.5419955,3
45.48918269,21.41277352,47.54755079,16.95473139,0.802824165,217.7039828,3
20.12718492,35.23095889,45.85087007,25.57267247,0.545077826,181.2341198,2.456036175
18.24447849,33.85042548,58.23729457,40.45704289,0.197630005,166.2133154,2.271607417
44.27583463,36.38137077,53.18423289,43.4189223,0.949538641,125.7672706,3
40.86444446,42.38689014,50.76889348,23.58205519,0.948098227,182.0804303,3
28.17409148,41.25895263,14.32016802,40.82558246,0.367049673,183.3839873,3
10.88306328,44.51635479,21.95149416,49.70087706,0.064003109,154.2769358,2.320668324
14.67821622,44.40602582,37.83780122,37.24746687,0.630788535,129.6553338,2.254250203
34.53025957,39.30799233,45.47800525,37.78695642,0.317226735,80.06693929,3
22.3268557,43.91049055,25.16074467,45.92914257,0.066355261,168.7122391,3
42.64129362,41.68209715,14.66640566,20.21648578,0.891806414,105.6615668,3
47.74797542,38.18956125,25.55495934,5.504242688,0.998116315,108.1954964,3
41.25366164,21.88460637,48.55145903,49.41397723,0.350405514,157.8777258,3
21.98954403,21.22624721,53.87005147,27.0710635,0.744746263,183.8325614,1.995422331
40.49088932,40.93998919,55.64518242,40.35549169,0.065770792,134.025838,3
20.81487531,32.24139645,28.94333396,41.56210119,0.36970544,161.0217288,2.681914686
12.51950395,40.36516711,28.62692874,22.88825047,0.108751766,193.1474904,2.256810795
6.502694219,27.82295677,30.33537355,29.3572871,0.055349937,186.9771442,1.24667261
22.35725207,29.94124646,28.79047347,29.29619867,0.588791041,178.5856136,2.651466501
45.66016867,37.50466803,43.30983038,14.90972042,0.802030988,166.398984,3
15.75439645,42.88316842,27.91616311,10.29375203,0.452970251,107.7324716,2.499231836
14.29309242,22.19403686,11.01719683,29.46075372,0.52417911,128.8939114,1.796848947
48.64193534,41.53695362,31.95123003,10.40644521,0.270730017,83.68896528,3
6.125185078,39.82531812,21.20760331,20.57399257,0.736387281,139.4044448,1.359759438
40.36019677,27.88848177,11.44035689,13.37374992,0.361073267,159.2631981,3
19.46164801,28.88041535,33.54214758,36.81122487,0.06749902,97.14180746,2.539674327
6.686958059,21.16153693,20.29772796,44.24039841,0.165507711,106.68856,1.088349235
46.30111431,20.39351528,32.63709074,31.00615744,0.128468605,95.353704,3
11.28390486,31.92515316,23.88749933,23.45701132,0.435877789,161.8369964,1.73574837
29.83006777,22.38849114,40.18544351,49.84891884,0.065212675,118.6002256,3
17.33243933,24.85004536,59.54386934,5.954411086,0.806484322,106.8481207,1.562897924
7.933676098,41.16917999,37.36159604,18.69534879,0.90800519,160.5759866,1.338055054
7.246511855,34.27570978,42.34479584,17.54029187,0.248394179,153.631875,1.319529797
10.20005145,35.84081093,55.96378789,21.02916191,0.485509757,109.0806452,1.412306085
8.211515625,24.68698327,28.70002089,15.37680835,0.519063064,176.8357849,1.097519264
39.2251152,40.71654511,18.32742249,16.89182759,0.985001216,111.4119423,3
26.8504791,41.69949431,24.13986415,16.59546995,0.065619578,228.4593844,3
20.43014411,33.08318984,30.13974704,27.75848228,0.667882368,129.882373,2.510448752
23.82660096,42.8139443,42.25088406,22.59748747,0.345764983,233.8493941,3
46.8026031,41.12071562,10.22940147,33.76760459,0.501806212,156.2759525,3
45.98383157,38.28310442,52.66916074,28.14805219,0.217034571,206.8916305,3
37.20544161,38.35189789,13.80469865,13.25398336,0.16024228,190.5666849,3
44.81070698,22.63483685,55.03275745,41.45202405,0.243565299,105.570719,3
19.38416124,26.77090094,57.47172606,26.24878393,0.071261964,178.7491235,2.220431246
22.14991967,21.6711805,59.50513971,11.89541831,0.278090297,140.6880857,2.203268105
32.61704818,20.21703023,50.47550922,12.50959293,0.690350922,97.12975548,3
33.06316763,23.95773828,17.0927763,40.86357847,0.651481935,218.3378727,3
26.67649271,42.01217957,45.30835216,36.63469329,0.554496206,159.4777496,3
23.02960318,25.99685148,20.16606453,27.79375786,0.000387413,73.02859674,2.967667682
49.37811402,44.25384906,54.85639178,18.77366794,0.125782,140.4506851,3
41.95056318,34.93227499,25.83029628,25.72349166,0.842869429,203.6675119,3
24.5741089,25.93146219,26.33979885,33.64175917,0.27173837,114.7996424,2.92252579
37.72816148,32.42827009,55.8826648,44.56770428,0.912198889,240.0122413,3
17.1302762,25.47737057,10.66155354,30.01405405,0.874546115,216.5415113,2.018384712
9.507619681,44.59933895,19.69830757,17.45308826,0.154927034,146.8861784,2.162960007
20.85939615,41.1816246,31.09661333,6.923296161,0.898152042,127.0942828,2.69861828
23.13377601,20.65596972,45.03607837,12.89547752,0.627834831,104.2215036,2.237631726
5.744170605,43.69440079,42.3783083,34.25799293,0.630286805,178.8987574,1.291970601
41.66564007,38.02662768,43.47059376,12.21966351,0.852679866,120.7351922,3
21.16370311,22.0595313,54.00110142,26.66927989,0.405055765,200.2691046,2.109149124
31.11881746,36.76594366,16.05152061,36.4529757,0.735263296,130.9290432,3
8.328343427,36.17316745,36.10808481,18.87012056,0.667764356,113.565146,1.343643565
12.87485729,25.46971865,46.27388446,35.10976504,0.771514668,112.6758004,1.287980172
45.03621764,38.9611675,41.80592215,31.14824277,0.660188949,131.3635374,3
32.39093875,22.17661758,32.415706,24.75225981,0.080054801,162.6646219,3
47.76278226,32.23612953,10.85572929,45.37604655,0.292711002,128.1045427,3
49.94375155,20.24808018,13.02261328,36.14265007,0.939920873,112.8185327,3
21.73370519,44.21843722,15.94706634,21.22686649,0.223425189,150.9530594,3
18.44613788,38.78909079,27.16138764,41.19190401,0.472260401,189.7438808,2.629839405
43.62602248,23.9713019,15.88267263,38.21459964,0.356927976,211.4661683,3
49.93751422,28.541851,31.30411565,40.62577845,0.086298723,177.3010174,3
33.33385554,24.01405945,18.93209953,33.84301924,0.181188689,212.3890501,3
40.78133251,39.1654366,48.95830988,22.07167771,0.286667121,77.42160311,3
40.17856365,21.47240814,53.57438084,20.6860332,0.463318486,131.5417128,3
20.99028687,41.01016639,29.4823754,34.43681123,0.874523986,175.4019204,2.733948486
30.84216711,43.55490847,35.56658827,10.89050036,0.515616282,126.9746552,3
42.48756236,36.91569857,57.67481208,41.89614577,0.651904961,85.14979703,3
35.96512443,25.32413625,36.77538777,21.66509228,0.425955152,150.0244947,3
5.952371629,29.0022524,59.75366079,33.36673952,0.870062352,215.0814035,0.529411126
20.1517551,31.93099687,17.10654968,27.45787617,0.662621454,149.2178682,2.577165848
11.50140635,35.11561931,53.11132103,28.36969214,0.090630253,147.8693579,1.744232941
15.48374954,36.71657725,34.86015013,38.21027658,0.477501207,250.6924155,2.184908758
45.74702649,33.85536788,11.13570556,33.20015242,0.827234205,237.0347086,3
6.660198001,28.78284802,58.61114707,16.26390448,0.733655353,145.4724048,0.67250892
14.89103204,42.27293201,58.25239499,8.340166914,0.905311148,198.4300551,1.863021414
18.93062085,22.03480145,29.16354201,42.81053303,0.227667839,185.162275,2.222086127
32.75978324,31.65640136,57.70710355,44.82023336,0.977172164,160.8471248,3
29.03457605,39.38912096,17.05048211,12.40234398,0.285077668,81.92553984,3
14.82212673,21.52181663,44.00550706,18.92646801,0.050179878,231.5079743,1.734461551
12.39084803,37.63338042,19.59644934,17.70540719,0.495672627,179.5831324,2.049730009
15.65591156,40.49279057,22.33236182,47.18518523,0.110338738,218.5476108,2.636857854
27.6138332,36.52078246,48.96687186,14.21498219,0.681310941,202.1294811,3
17.20300036,20.32342231,28.86790423,12.49426544,0.900556271,145.4799758,1.658790268
47.64211257,24.50342568,10.35637514,13.18273474,0.921343272,121.2524466,3
25.87393496,28.55282697,30.71192121,37.84411292,0.607037243,210.9606619,2.928516562
7.645820745,25.84225089,21.40346603,44.96089299,0.535264871,108.4167505,1.144323342
37.81698826,44.06630351,44.16649568,22.70153348,0.993991423,216.0278684,3
19.79803797,36.28984785,19.72243484,11.1235957,0.579425719,165.4244286,2.702528184
34.40700194,27.42427393,52.11267642,31.35748988,0.927458324,104.0099363,3
17.58174667,43.24243747,23.35465061,14.44707312,0.916595051,87.45259798,2.507745218
30.68346838,38.51485499,29.65141291,7.886815131,0.289513796,122.5120442,3
39.74686272,27.1151803,24.90184304,44.88041203,0.013751076,158.3543702,3
46.76039338,29.47203924,42.19616739,44.18785744,0.439168408,140.6200253,3
16.7507215,24.98572146,15.05817706,48.91595721,0.861370136,236.2219639,1.926662693
20.06856279,44.27684996,33.90496863,26.33021397,0.836134217,120.5557843,2.725634483
25.89198891,32.9324124,26.72274076,18.23005392,0.603669188,206.6764173,3
46.7228677,42.40141719,54.20689816,39.64026855,0.15665841,163.7199999,3
45.56240856,28.66249428,13.67060468,13.12227194,0.107587714,244.1078077,3
9.044522605,41.52104008,51.48475325,15.94814346,0.954681984,206.80249,1.296298405
10.93684216,21.34717121,18.38402383,16.50571818,0.421397682,135.3100291,1.41071751
27.29791298,44.55225794,14.428883,47.82287345,0.648161017,197.8635669,3
9.797867276,42.80085918,20.11614291,37.84203135,0.905864415,154.9024216,1.752388397
20.5511393,29.08007362,15.1326491,11.01626567,0.869893176,225.8763821,2.438176638
11.67734202,39.36805413,36.04919741,9.178064516,0.566903182,89.13938647,1.836059108
33.62181598,38.80644816,59.41074765,42.92666841,0.487905181,134.2642842,3
47.72729443,42.53136993,11.7163676,41.10234454,0.735259213,158.0424811,3
49.85301966,27.68137453,33.05641747,35.19475601,0.349645692,132.7127519,3
21.88585096,31.63800013,29.30351646,13.82452936,0.62539063,227.7935918,2.637454621
31.95556867,41.62499032,26.98032071,26.61275925,0.023152434,126.3084678,3
43.53204441,39.46448635,26.59318052,32.12266755,0.824312561,153.1508551,3
10.28579328,29.83666797,54.75063783,46.94618871,0.998032275,201.888424,0.976612411
36.0303985,41.14313082,10.94880751,12.62406831,0.954706492,123.2980529,3
23.39796478,21.17385098,48.74581937,28.19510632,0.359894841,88.45078989,2.378185896
14.27657721,39.55115757,22.64665894,12.09882375,0.531101282,178.8316557,2.25401241
23.12391284,25.16914649,29.16477554,24.97322033,0.236216963,200.0708656,2.741606597
8.418212913,27.1530227,31.00749564,14.00607386,0.302987405,155.2256911,1.285353389
36.29332169,32.33037109,25.2365877,42.62837937,0.457346102,109.4566845,3
16.37342009,31.24336253,14.67794309,16.46313249,0.747080907,171.2424133,2.158467543
19.01325403,33.01425267,15.71654244,23.76971223,0.017882391,267.8160405,2.835693872
10.44865842,33.61938989,24.9065562,23.35044436,0.39377413,236.4996903,1.719559545
43.90966013,28.28819228,51.09045264,43.9832732,0.556496918,144.9968073,3
27.20499257,24.38068783,16.73138264,39.10088591,0.215183042,186.2036131,3
30.7466095,39.21203073,47.13199166,7.590897006,0.078478698,184.0418583,3
30.62447074,29.99940373,24.44348647,8.018935573,0.539573859,175.9293828,3
23.47219015,32.64602156,54.17324676,29.80387603,0.637809984,208.3207111,2.574782274
13.66384619,36.11741796,31.41642377,24.24735623,0.64100229,142.942404,1.935633169
38.53097368,42.74094806,18.58616566,17.40128992,0.356584385,233.5508682,3
10.71753194,37.68882078,59.29222251,40.66794222,0.237361796,144.4310813,1.616444097
9.674320563,21.13648064,18.83172596,10.78858274,0.220386439,236.8464171,1.373470932
36.95652669,40.96400908,38.38099106,48.83256108,0.04052394,210.5740421,3
14.39766592,44.73387538,38.4643239,6.084612804,0.184683352,229.5666962,2.453910856
18.80477381,31.81212563,28.64067256,10.32038261,0.818606127,129.2112876,2.24517178
26.38523602,44.23975841,57.57442963,19.00924944,0.003051266,87.11738685,3
25.22080925,33.68321856,52.19372812,27.91170929,0.043888603,251.8705298,3
36.88606063,31.4903999,51.49097804,14.72612713,0.12701894,242.7736106,3
33.0544307,28.28511912,58.70759677,38.1296817,0.420240583,164.1331454,3
33.9978273,36.4388719,32.85546691,21.08938565,0.333737834,124.4173633,3
37.13244488,25.74551051,14.85928878,6.734225003,0.177835858,148.8310203,3
18.16757273,22.62335546,48.27279627,44.49748853,0.110949474,158.8715467,2.032666422
19.50499903,20.68092756,29.04062897,47.47395529,0.938862537,227.7862457,1.880026597
24.70989866,27.30950282,19.51725759,32.83536301,0.911250221,233.8320044,2.73050894
18.83579779,29.8942708,34.16236716,41.29413749,0.771898608,196.0040771,2.152482496
49.3222041,33.80191741,56.28594701,10.45001924,0.252021975,94.65441336,3
41.63233669,27.31874563,18.56785095,17.09691268,0.323698032,110.6342249,3
12.40946097,44.60148931,52.43494076,19.63542595,0.665844968,124.7764812,1.870390516
5.251737015,27.29362921,30.91024708,48.23389251,0.291698895,98.81666965,0.980009423
6.925247071,31.02438471,16.84009904,28.0500188,0.530622813,98.56481685,1.292958467
15.9828553,22.58190414,52.4191152,5.333610147,0.651283844,103.1433702,1.501182593
10.14310786,26.51566283,58.48101706,22.10836203,0.519196297,74.80212018,1.053757895
29.00021517,21.20830349,24.56353579,5.348777039,0.413284764,156.9884108,3
43.60978502,33.98771584,25.17681049,15.70125832,0.347894014,100.6682854,3
38.15375994,38.77661708,29.52729915,25.46150302,0.777749916,246.2436832,3
14.70240784,24.89274536,50.70651822,19.55268749,0.738998995,230.5108838,1.423434283
22.96846652,29.19777345,10.52085984,6.473039553,0.696228064,128.6038715,2.816783137
27.85523943,20.41540567,21.19782759,10.23510751,0.374677113,145.0956989,3
41.45926323,40.98805139,45.29499056,29.78989526,0.775736626,148.6476094,3
42.76047214,39.49908812,30.28197252,36.3022207,0.957703632,99.50652328,3
45.93732404,21.58135077,26.51478115,23.20470555,0.688979519,123.640252,3
27.91603627,29.12169023,53.61414445,37.91667859,0.407899251,114.1737291,3
36.24236359,43.88216535,55.86669601,12.34997998,0.796481263,173.3579524,3
10.03101671,29.8006764,57.39931096,10.49260765,0.609302076,205.7991803,1.117813403
30.4380032,33.15521692,23.62752663,42.77541722,0.877677045,171.1809692,3
16.19113143,28.88107153,55.62563048,20.26460068,0.713182532,106.6615899,1.668967956
24.42725983,34.9032847,46.84827774,24.45115649,0.769920054,136.7744929,2.752726002
33.53227287,44.45392189,17.71073742,47.6411721,0.667436463,148.7015064,3
16.5643672,44.93756259,40.51350142,24.08505476,0.092020459,133.6520374,2.70321023
7.348327601,39.36787445,11.31674097,5.157054763,0.48511722,91.28170579,1.691369222
5.460523538,30.10777745,45.41890779,47.20873728,0.056489875,129.9786924,1.06721092
5.9971791,32.36080502,46.67837613,5.635338507,0.447549153,185.3984943,0.987853073
5.375738188,28.9182832,49.46692543,34.80288277,0.716426989,126.0766535,0.648633844
9.965977545,44.63936575,18.62625271,19.53009093,0.421255472,132.1627398,2.08768635
15.77699216,37.69400765,41.41249705,26.16758405,0.001630252,109.084849,2.419226041
14.95496814,31.22328614,18.94283424,29.62783255,0.369285093,119.864791,2.162202129
49.40584674,20.30288175,57.33250417,23.38070258,0.067758983,114.4055459,3
18.77027473,33.01208536,43.75053463,39.84659542,0.780596388,168.0044902,2.149626778
10.73393525,44.59820504,14.7662924,46.88178843,0.783751569,227.9306577,2.020461651
29.55031449,33.07652272,19.3516115,8.888542345,0.806378589,135.3287762,3
43.60808549,24.56066714,43.17300491,41.01137966,0.030327191,84.11028253,3
35.51271696,20.55234368,33.83352481,10.79020134,0.032269309,152.2847586,3
18.32369401,28.86759395,46.81488331,8.612473246,0.903449359,182.054508,1.87474902
30.27272719,42.95570139,24.03943995,48.01241537,0.12368388,224.3927538,3
37.16851884,44.9138527,42.89587684,27.01840017,0.67009023,137.9457231,3
37.76470216,43.63419937,18.8480084,11.8671481,0.795454392,189.2394532,3
34.99423049,38.23549983,37.18551317,30.64807009,0.447863704,114.9210536,3
44.18646911,33.95356821,57.88997958,16.84567124,0.546472093,128.9277163,3
44.15474563,34.76715366,41.41111161,25.89390576,0.227380724,97.02373839,3
31.05214517,33.47480023,12.49968088,33.10968172,0.923599955,154.5999183,3
24.34353661,37.67623262,59.43810689,44.1171423,0.301801103,108.380718,2.944946461
33.8706633,30.47183067,17.84331648,5.138662922,0.217811189,148.7446369,3
41.81954006,36.73010012,45.90345513,14.63632974,0.525403525,197.1251864,3
5.254344718,23.04030287,36.62650195,9.332174431,0.190513723,133.9882292,0.831922687
49.63986541,26.64238266,24.71803439,9.36939657,0.686691629,155.3949324,3
13.23021975,40.90007597,18.86552427,47.55998359,0.51511545,178.0686106,2.240144874
26.16120435,42.59372327,18.88511821,47.12373205,0.147804454,131.1499948,3
44.24133807,33.47520594,52.91998406,38.71886359,0.067246418,201.2320631,3
15.12681796,20.79089043,53.64562571,33.93783691,0.136953495,115.8222652,1.600778472
26.45578508,43.17433927,33.25727608,43.15867009,0.136624655,151.4612829,3
10.96619811,37.55160645,15.18107315,7.628393214,0.312850525,121.0738621,2.040104032
22.77843464,30.35069809,54.20825519,10.37686069,0.833270649,117.8604323,2.330815524
12.97109547,34.95947358,34.35082431,19.27008155,0.05729402,124.0068375,2.090270079
21.36324869,30.74437086,31.93812114,42.4621571,0.128088939,107.5396854,2.777711551
21.80588976,31.63348067,30.36785122,26.25046442,0.302899183,116.327614,2.779910228
49.69268553,42.17024664,28.25070869,27.66086435,0.553333179,182.1449957,3
49.76658632,24.02710617,36.30027018,15.31694433,0.76288284,123.8487687,3
10.16538254,22.59172839,40.22706133,34.17743665,0.921191453,106.9249048,0.906729527
37.66859507,20.06821861,33.32161018,44.95289693,0.412088209,105.0084472,3
7.328546585,27.85000939,54.83240817,19.82813989,0.105834814,162.7236486,1.059946816
6.35864069,23.68534416,25.88306143,32.86336729,0.213515543,139.3726872,1.059787155
9.740025241,25.49963738,38.91559284,19.93770339,0.28724763,107.6316687,1.291210693
48.44685457,20.28097457,24.99769601,40.67236003,0.786097644,213.4977962,3
47.33885966,25.67988537,47.66750119,26.37318816,0.686643318,89.05071076,3
13.72675191,28.31778955,15.10605497,20.276106,0.209005323,117.2693924,2.061038298
12.2752551,20.78918741,19.43494984,23.90219844,0.838745505,140.5344516,1.306776173
15.82407889,35.19760311,50.0600705,9.105238463,0.859155844,149.1952286,1.825482699
28.19961473,34.22000872,19.15987976,43.9752719,0.882438775,88.37928941,3
30.63670844,22.42589446,41.28731731,48.11310749,0.275004189,188.7003598,3
14.97170437,34.87524444,58.5121726,26.48363809,0.133730245,131.7079507,2.007691736
39.04802546,44.96634797,36.14453069,14.96017436,0.103957407,140.2134086,3
18.92989262,43.61172382,19.36982232,34.90952896,0.400087753,110.5644587,2.95297129
46.49590965,20.06677483,26.03455228,25.35716658,0.42932481,248.4032796,3
34.55252179,39.88445778,51.17290382,16.35350364,0.868209998,221.781861,3
24.63580374,28.84013191,27.58304566,6.729491457,0.267756045,95.9758039,3
40.54604008,21.59128426,46.17556795,45.03670033,0.626892142,207.6481211,3
41.80615817,27.39958034,48.86750314,40.85304584,0.78821271,210.6350465,3
18.07167225,28.04341291,35.05914236,42.30527259,0.269152894,243.6184035,2.256779785
20.28715447,33.08110598,49.16066922,24.79278789,0.267139597,108.0289896,2.506242489
47.11798192,36.52709418,25.84515022,38.89649264,0.669155262,157.7091169,3
12.41334673,38.72639031,35.80798234,31.15513687,0.72613628,128.3644592,1.811066386
6.896768763,26.14757606,44.3279132,21.86488834,0.959762641,127.908712,0.638102293
25.43248952,28.04426426,18.40365737,42.92339397,0.849940671,218.4076009,2.869050851
41.05444551,27.70954267,23.68109837,49.94408966,0.822051404,168.5436889,3
39.72506478,29.0684217,42.60183017,45.46770383,0.692314224,132.9579139,3
46.3788783,44.99140772,42.76800599,39.92863873,0.118486634,113.250093,3
28.9940299,39.44858257,34.66513232,38.63785875,0.809241225,154.4020126,3
9.50291022,44.37476163,49.77926784,34.26119794,0.935321726,140.7180975,1.463996202
31.49100385,37.32777649,34.1027451,43.41278736,0.390717816,164.3997491,3
40.02780265,30.15676754,54.06611327,27.18865615,0.313661958,140.9886749,3
9.199765412,29.74360459,46.79517154,13.17782796,0.522481642,178.9115994,1.182237491
12.76958305,32.21452862,25.73474317,39.56223759,0.9564556,129.8613273,1.615200694
5.553079752,30.42174458,29.76270042,46.37778684,0.050832274,125.8884285,1.246322987
31.71436608,40.70815615,43.38433429,20.36085314,0.708880641,202.5683017,3
44.90304764,31.62505033,54.72263094,40.23424841,0.814668333,156.3295322,3
35.17984922,27.39035901,18.93543664,17.31752164,0.788749167,154.6762374,3
49.19180394,39.37150672,35.73317694,47.4170123,0.566774405,119.2570947,3
7.836514362,41.36051023,15.93922107,35.75574464,0.920562997,124.2580806,1.542661401
45.63504883,30.5107239,23.97275777,30.61741942,0.134523759,138.8657329,3
41.63307293,36.6952143,44.29906796,40.09415711,0.245150597,154.8657901,3
19.14086842,21.47011335,13.88673176,41.59540268,0.306956303,126.2662482,2.337411818
48.80869483,33.2366213,43.11792909,45.15664542,0.00867741,104.288435,3
17.95719867,21.12452844,55.04055605,45.55037898,0.370669257,101.3386645,1.764130626
